Date,Open,High,Low,Close,Volume
10/8/1995,0.0014002,0.0014002,0.0014002,0.0014002,
11/8/1995,0.00089645,0.00089645,0.00089645,0.00089645,
14/8/1995,-0.0004003,-0.0004003,-0.0004003,-0.0004003,
15/8/1995,-0.00050372,-0.00050372,-0.00050372,-0.00050372,
16/8/1995,0.00020165,0.00020165,0.00020165,0.00020165,
17/8/1995,-0.00029964,-0.00029964,-0.00029964,-0.00029964,
18/8/1995,9.95E-05,9.95E-05,9.95E-05,9.95E-05,
21/8/1995,0.00029939,0.00029939,0.00029939,0.00029939,
22/8/1995,-0.00039803,-0.00039803,-0.00039803,-0.00039803,
23/8/1995,-0.00070072,-0.00070072,-0.00070072,-0.00070072,
24/8/1995,-0.0012017,-0.0012017,-0.0012017,-0.0012017,
25/8/1995,0.00089512,0.00089512,0.00089512,0.00089512,
28/8/1995,0.00010001,0.00010001,0.00010001,0.00010001,
29/8/1995,0.00059132,0.00059132,0.00059132,0.00059132,
30/8/1995,0.0012992,0.0012992,0.0012992,0.0012992,
31/8/1995,0.00030135,0.00030135,0.00030135,0.00030135,
1/9/1995,0.00099817,0.00099817,0.00099817,0.00099817,
4/9/1995,0.00050214,0.00050214,0.00050214,0.00050214,
5/9/1995,9.95E-05,9.95E-05,9.95E-05,9.95E-05,
6/9/1995,0.001199,0.001199,0.001199,0.001199,
7/9/1995,-0.00090184,-0.00090184,-0.00090184,-0.00090184,
8/9/1995,0.00089804,0.00089804,0.00089804,0.00089804,
11/9/1995,-0.00039981,-0.00039981,-0.00039981,-0.00039981,
12/9/1995,0,0,0,0,
13/9/1995,0.0020871,0.0020871,0.0020871,0.0020871,
14/9/1995,-0.00040113,-0.00040113,-0.00040113,-0.00040113,
15/9/1995,0.00089995,0.00089995,0.00089995,0.00089995,
18/9/1995,-0.00030219,-0.00030219,-0.00030219,-0.00030219,
19/9/1995,-0.00079516,-0.00079516,-0.00079516,-0.00079516,
20/9/1995,0.00020133,0.00020133,0.00020133,0.00020133,
21/9/1995,0.00020212,0.00020212,0.00020212,0.00020212,
22/9/1995,-0.00090234,-0.00090234,-0.00090234,-0.00090234,
25/9/1995,-0.00049679,-0.00049679,-0.00049679,-0.00049679,
26/9/1995,0.00050168,0.00050168,0.00050168,0.00050168,
27/9/1995,0.00059902,0.00059902,0.00059902,0.00059902,
28/9/1995,9.97E-05,9.97E-05,9.97E-05,9.97E-05,
29/9/1995,0.0012925,0.0012925,0.0012925,0.0012925,
2/10/1995,9.92E-05,9.92E-05,9.92E-05,9.92E-05,
3/10/1995,-0.00049467,-0.00049467,-0.00049467,-0.00049467,
4/10/1995,0.00020179,0.00020179,0.00020179,0.00020179,
5/10/1995,0.0005037,0.0005037,0.0005037,0.0005037,
6/10/1995,0.00019888,0.00019888,0.00019888,0.00019888,
9/10/1995,0.00019938,0.00019938,0.00019938,0.00019938,
10/10/1995,-0.00050223,-0.00050223,-0.00050223,-0.00050223,
11/10/1995,-0.00049947,-0.00049947,-0.00049947,-0.00049947,
12/10/1995,0.00020059,0.00020059,0.00020059,0.00020059,
13/10/1995,0.0024,0.0024,0.0024,0.0024,
16/10/1995,0.00029976,0.00029976,0.00029976,0.00029976,
17/10/1995,0.00040273,0.00040273,0.00040273,0.00040273,
18/10/1995,-0.0005997,-0.0005997,-0.0005997,-0.0005997,
19/10/1995,-0.00040184,-0.00040184,-0.00040184,-0.00040184,
20/10/1995,-0.00090149,-0.00090149,-0.00090149,-0.00090149,
23/10/1995,-0.00070353,-0.00070353,-0.00070353,-0.00070353,
24/10/1995,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
25/10/1995,-0.0014979,-0.0014979,-0.0014979,-0.0014979,
26/10/1995,0.0015856,0.0015856,0.0015856,0.0015856,
27/10/1995,-0.0021047,-0.0021047,-0.0021047,-0.0021047,
30/10/1995,0.00019848,0.00019848,0.00019848,0.00019848,
31/10/1995,-0.0012018,-0.0012018,-0.0012018,-0.0012018,
1/11/1995,0.00039934,0.00039934,0.00039934,0.00039934,
2/11/1995,0.00080295,0.00080295,0.00080295,0.00080295,
3/11/1995,0.0010985,0.0010985,0.0010985,0.0010985,
6/11/1995,-0.0010059,-0.0010059,-0.0010059,-0.0010059,
7/11/1995,-0.00070473,-0.00070473,-0.00070473,-0.00070473,
8/11/1995,0.00089948,0.00089948,0.00089948,0.00089948,
9/11/1995,0.0012199,0.0012199,0.0012199,0.0012199,
10/11/1995,-0.00039965,-0.00039965,-0.00039965,-0.00039965,
13/11/1995,-0.00090016,-0.00090016,-0.00090016,-0.00090016,
14/11/1995,0.00079741,0.00079741,0.00079741,0.00079741,
15/11/1995,0.00010073,0.00010073,0.00010073,0.00010073,
16/11/1995,0.0007916,0.0007916,0.0007916,0.0007916,
17/11/1995,0.00070042,0.00070042,0.00070042,0.00070042,
20/11/1995,0.00079454,0.00079454,0.00079454,0.00079454,
21/11/1995,0,0,0,0,
22/11/1995,0,0,0,0,
23/11/1995,0.00049981,0.00049981,0.00049981,0.00049981,
24/11/1995,0.00040057,0.00040057,0.00040057,0.00040057,
27/11/1995,0.0012904,0.0012904,0.0012904,0.0012904,
28/11/1995,-0.0007953,-0.0007953,-0.0007953,-0.0007953,
29/11/1995,0.0006003,0.0006003,0.0006003,0.0006003,
30/11/1995,0.00070427,0.00070427,0.00070427,0.00070427,
1/12/1995,0.00050312,0.00050312,0.00050312,0.00050312,
4/12/1995,0.00040008,0.00040008,0.00040008,0.00040008,
5/12/1995,-0.00069939,-0.00069939,-0.00069939,-0.00069939,
6/12/1995,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,
7/12/1995,-0.00050087,-0.00050087,-0.00050087,-0.00050087,
8/12/1995,-0.00070186,-0.00070186,-0.00070186,-0.00070186,
11/12/1995,-0.00030025,-0.00030025,-0.00030025,-0.00030025,
12/12/1995,-9.94E-05,-9.94E-05,-9.94E-05,-9.94E-05,
13/12/1995,0.00019904,0.00019904,0.00019904,0.00019904,
14/12/1995,0.00090543,0.00090543,0.00090543,0.00090543,
15/12/1995,-0.0013951,-0.0013951,-0.0013951,-0.0013951,
18/12/1995,-0.00080313,-0.00080313,-0.00080313,-0.00080313,
19/12/1995,-0.00039943,-0.00039943,-0.00039943,-0.00039943,
20/12/1995,0.0016981,0.0016981,0.0016981,0.0016981,
21/12/1995,-0.00040046,-0.00040046,-0.00040046,-0.00040046,
22/12/1995,0.00060031,0.00060031,0.00060031,0.00060031,
25/12/1995,0,0,0,0,
26/12/1995,0,0,0,0,
27/12/1995,0.00069265,0.00069265,0.00069265,0.00069265,
28/12/1995,0.00010047,0.00010047,0.00010047,0.00010047,
29/12/1995,0.00050095,0.00050095,0.00050095,0.00050095,
1/1/1996,0,0,0,0,
2/1/1996,0.00089742,0.00089742,0.00089742,0.00089742,
3/1/1996,0.0004984,0.0004984,0.0004984,0.0004984,
4/1/1996,-0.00030301,-0.00030301,-0.00030301,-0.00030301,
5/1/1996,-0.00049444,-0.00049444,-0.00049444,-0.00049444,
8/1/1996,0.00039997,0.00039997,0.00039997,0.00039997,
9/1/1996,0.00020127,0.00020127,0.00020127,0.00020127,
10/1/1996,-0.00029868,-0.00029868,-0.00029868,-0.00029868,
11/1/1996,-0.0023098,-0.0023098,-0.0023098,-0.0023098,
12/1/1996,0.00080043,0.00080043,0.00080043,0.00080043,
15/1/1996,-0.00030065,-0.00030065,-0.00030065,-0.00030065,
16/1/1996,0.000797,0.000797,0.000797,0.000797,
17/1/1996,0.0010035,0.0010035,0.0010035,0.0010035,
18/1/1996,-0.00030106,-0.00030106,-0.00030106,-0.00030106,
19/1/1996,0.00090204,0.00090204,0.00090204,0.00090204,
22/1/1996,-0.00020086,-0.00020086,-0.00020086,-0.00020086,
23/1/1996,-0.00039905,-0.00039905,-0.00039905,-0.00039905,
24/1/1996,0.00039878,0.00039878,0.00039878,0.00039878,
25/1/1996,0.0010979,0.0010979,0.0010979,0.0010979,
26/1/1996,-0.00090273,-0.00090273,-0.00090273,-0.00090273,
29/1/1996,-9.94E-05,-9.94E-05,-9.94E-05,-9.94E-05,
30/1/1996,-0.00059728,-0.00059728,-0.00059728,-0.00059728,
31/1/1996,0.0012964,0.0012964,0.0012964,0.0012964,
1/2/1996,0.0003989,0.0003989,0.0003989,0.0003989,
2/2/1996,-0.00039506,-0.00039506,-0.00039506,-0.00039506,
5/2/1996,-0.0011035,-0.0011035,-0.0011035,-0.0011035,
6/2/1996,0.00020054,0.00020054,0.00020054,0.00020054,
7/2/1996,0.00060134,0.00060134,0.00060134,0.00060134,
8/2/1996,0.00019777,0.00019777,0.00019777,0.00019777,
9/2/1996,0.0003021,0.0003021,0.0003021,0.0003021,
12/2/1996,-0.0004996,-0.0004996,-0.0004996,-0.0004996,
13/2/1996,0.0012012,0.0012012,0.0012012,0.0012012,
14/2/1996,-0.00059978,-0.00059978,-0.00059978,-0.00059978,
15/2/1996,-0.00039976,-0.00039976,-0.00039976,-0.00039976,
16/2/1996,-0.00070015,-0.00070015,-0.00070015,-0.00070015,
19/2/1996,-0.0020079,-0.0020079,-0.0020079,-0.0020079,
20/2/1996,-0.00019978,-0.00019978,-0.00019978,-0.00019978,
21/2/1996,-0.0046167,-0.0046167,-0.0046167,-0.0046167,
22/2/1996,0.0019927,0.0019927,0.0019927,0.0019927,
23/2/1996,0.00019948,0.00019948,0.00019948,0.00019948,
26/2/1996,-0.00099918,-0.00099918,-0.00099918,-0.00099918,
27/2/1996,-0.00069923,-0.00069923,-0.00069923,-0.00069923,
28/2/1996,-0.00069694,-0.00069694,-0.00069694,-0.00069694,
29/2/1996,0.0013957,0.0013957,0.0013957,0.0013957,
1/3/1996,0.00070279,0.00070279,0.00070279,0.00070279,
4/3/1996,0.0023031,0.0023031,0.0023031,0.0023031,
5/3/1996,-0.0007999,-0.0007999,-0.0007999,-0.0007999,
6/3/1996,-0.0008951,-0.0008951,-0.0008951,-0.0008951,
7/3/1996,-0.0023069,-0.0023069,-0.0023069,-0.0023069,
8/3/1996,0.00039706,0.00039706,0.00039706,0.00039706,
11/3/1996,-0.0055166,-0.0055166,-0.0055166,-0.0055166,
12/3/1996,0.0028883,0.0028883,0.0028883,0.0028883,
13/3/1996,0.00019879,0.00019879,0.00019879,0.00019879,
14/3/1996,0.0001001,0.0001001,0.0001001,0.0001001,
15/3/1996,-0.00060088,-0.00060088,-0.00060088,-0.00060088,
18/3/1996,-0.00089866,-0.00089866,-0.00089866,-0.00089866,
19/3/1996,0.0014008,0.0014008,0.0014008,0.0014008,
20/3/1996,-0.0013963,-0.0013963,-0.0013963,-0.0013963,
21/3/1996,0.0013963,0.0013963,0.0013963,0.0013963,
22/3/1996,-0.00060057,-0.00060057,-0.00060057,-0.00060057,
25/3/1996,0.00040173,0.00040173,0.00040173,0.00040173,
26/3/1996,0.00090006,0.00090006,0.00090006,0.00090006,
27/3/1996,9.90E-05,9.90E-05,9.90E-05,9.90E-05,
28/3/1996,-0.00070033,-0.00070033,-0.00070033,-0.00070033,
29/3/1996,0.0002993,0.0002993,0.0002993,0.0002993,
1/4/1996,0.00079785,0.00079785,0.00079785,0.00079785,
2/4/1996,0.00070136,0.00070136,0.00070136,0.00070136,
3/4/1996,-0.00060126,-0.00060126,-0.00060126,-0.00060126,
4/4/1996,0.00029946,0.00029946,0.00029946,0.00029946,
5/4/1996,-0.00029959,-0.00029959,-0.00029959,-0.00029959,
8/4/1996,0,0,0,0,
9/4/1996,-0.0020966,-0.0020966,-0.0020966,-0.0020966,
10/4/1996,-9.97E-05,-9.97E-05,-9.97E-05,-9.97E-05,
11/4/1996,-0.00059828,-0.00059828,-0.00059828,-0.00059828,
12/4/1996,0.00039952,0.00039952,0.00039952,0.00039952,
15/4/1996,0.00090016,0.00090016,0.00090016,0.00090016,
16/4/1996,-0.00050299,-0.00050299,-0.00050299,-0.00050299,
17/4/1996,-0.00039967,-0.00039967,-0.00039967,-0.00039967,
18/4/1996,0.00030168,0.00030168,0.00030168,0.00030168,
19/4/1996,0.00069708,0.00069708,0.00069708,0.00069708,
22/4/1996,0.00089765,0.00089765,0.00089765,0.00089765,
23/4/1996,0.0013939,0.0013939,0.0013939,0.0013939,
24/4/1996,0.00050363,0.00050363,0.00050363,0.00050363,
25/4/1996,-0.00039775,-0.00039775,-0.00039775,-0.00039775,
26/4/1996,0.00049924,0.00049924,0.00049924,0.00049924,
29/4/1996,0.00010027,0.00010027,0.00010027,0.00010027,
30/4/1996,-0.00020012,-0.00020012,-0.00020012,-0.00020012,
1/5/1996,-0.00059813,-0.00059813,-0.00059813,-0.00059813,
2/5/1996,0.00039686,0.00039686,0.00039686,0.00039686,
3/5/1996,-0.002305,-0.002305,-0.002305,-0.002305,
6/5/1996,-0.00029956,-0.00029956,-0.00029956,-0.00029956,
7/5/1996,0.00029846,0.00029846,0.00029846,0.00029846,
8/5/1996,-0.00069902,-0.00069902,-0.00069902,-0.00069902,
9/5/1996,0.0013042,0.0013042,0.0013042,0.0013042,
10/5/1996,0,0,0,0,
13/5/1996,0.0010987,0.0010987,0.0010987,0.0010987,
14/5/1996,0.00099888,0.00099888,0.00099888,0.00099888,
15/5/1996,-0.00010028,-0.00010028,-0.00010028,-0.00010028,
16/5/1996,-0.00080192,-0.00080192,-0.00080192,-0.00080192,
17/5/1996,-0.0002993,-0.0002993,-0.0002993,-0.0002993,
20/5/1996,0.00090661,0.00090661,0.00090661,0.00090661,
21/5/1996,-0.00030012,-0.00030012,-0.00030012,-0.00030012,
22/5/1996,0.0001999,0.0001999,0.0001999,0.0001999,
23/5/1996,0.00010008,0.00010008,0.00010008,0.00010008,
24/5/1996,-0.00090394,-0.00090394,-0.00090394,-0.00090394,
27/5/1996,0,0,0,0,
28/5/1996,0.0001994,0.0001994,0.0001994,0.0001994,
29/5/1996,-0.0011953,-0.0011953,-0.0011953,-0.0011953,
30/5/1996,0.00020028,0.00020028,0.00020028,0.00020028,
31/5/1996,0.00049869,0.00049869,0.00049869,0.00049869,
3/6/1996,-0.0011967,-0.0011967,-0.0011967,-0.0011967,
4/6/1996,0.00040213,0.00040213,0.00040213,0.00040213,
5/6/1996,-0.00030194,-0.00030194,-0.00030194,-0.00030194,
6/6/1996,0.00060424,0.00060424,0.00060424,0.00060424,
7/6/1996,0.00089267,0.00089267,0.00089267,0.00089267,
10/6/1996,-0.0014975,-0.0014975,-0.0014975,-0.0014975,
11/6/1996,-0.0007021,-0.0007021,-0.0007021,-0.0007021,
12/6/1996,-0.00020017,-0.00020017,-0.00020017,-0.00020017,
13/6/1996,-0.00040003,-0.00040003,-0.00040003,-0.00040003,
14/6/1996,0.0011975,0.0011975,0.0011975,0.0011975,
17/6/1996,0.00050057,0.00050057,0.00050057,0.00050057,
18/6/1996,0,0,0,0,
19/6/1996,-0.00020025,-0.00020025,-0.00020025,-0.00020025,
20/6/1996,-0.00029982,-0.00029982,-0.00029982,-0.00029982,
21/6/1996,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
24/6/1996,0.00039946,0.00039946,0.00039946,0.00039946,
25/6/1996,0.00029992,0.00029992,0.00029992,0.00029992,
26/6/1996,0.00010001,0.00010001,0.00010001,0.00010001,
27/6/1996,0,0,0,0,
28/6/1996,0.00030026,0.00030026,0.00030026,0.00030026,
1/7/1996,0.00090005,0.00090005,0.00090005,0.00090005,
2/7/1996,0,0,0,0,
3/7/1996,9.99E-05,9.99E-05,9.99E-05,9.99E-05,
4/7/1996,0.00079856,0.00079856,0.00079856,0.00079856,
5/7/1996,0.00029573,0.00029573,0.00029573,0.00029573,
8/7/1996,-0.0016053,-0.0016053,-0.0016053,-0.0016053,
9/7/1996,9.99E-05,9.99E-05,9.99E-05,9.99E-05,
10/7/1996,0.00069651,0.00069651,0.00069651,0.00069651,
11/7/1996,0.00030063,0.00030063,0.00030063,0.00030063,
12/7/1996,0.00019985,0.00019985,0.00019985,0.00019985,
15/7/1996,0.0010018,0.0010018,0.0010018,0.0010018,
16/7/1996,-0.00010065,-0.00010065,-0.00010065,-0.00010065,
17/7/1996,0.0012043,0.0012043,0.0012043,0.0012043,
18/7/1996,0.00019887,0.00019887,0.00019887,0.00019887,
19/7/1996,0.00039992,0.00039992,0.00039992,0.00039992,
22/7/1996,-0.00030065,-0.00030065,-0.00030065,-0.00030065,
23/7/1996,0.000898,0.000898,0.000898,0.000898,
24/7/1996,-0.00070016,-0.00070016,-0.00070016,-0.00070016,
25/7/1996,0.00010046,0.00010046,0.00010046,0.00010046,
26/7/1996,0.00070038,0.00070038,0.00070038,0.00070038,
29/7/1996,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
30/7/1996,-0.00020181,-0.00020181,-0.00020181,-0.00020181,
31/7/1996,0.0020176,0.0020176,0.0020176,0.0020176,
1/8/1996,0.00099782,0.00099782,0.00099782,0.00099782,
2/8/1996,0.00090006,0.00090006,0.00090006,0.00090006,
5/8/1996,0.0011999,0.0011999,0.0011999,0.0011999,
6/8/1996,-0.0006979,-0.0006979,-0.0006979,-0.0006979,
7/8/1996,0.00029922,0.00029922,0.00029922,0.00029922,
8/8/1996,-9.97E-05,-9.97E-05,-9.97E-05,-9.97E-05,
9/8/1996,-0.00050057,-0.00050057,-0.00050057,-0.00050057,
12/8/1996,0.00090133,0.00090133,0.00090133,0.00090133,
13/8/1996,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
14/8/1996,-0.00049872,-0.00049872,-0.00049872,-0.00049872,
15/8/1996,0.00029915,0.00029915,0.00029915,0.00029915,
16/8/1996,0.00010006,0.00010006,0.00010006,0.00010006,
19/8/1996,0.0017784,0.0017784,0.0017784,0.0017784,
20/8/1996,-0.00080664,-0.00080664,-0.00080664,-0.00080664,
21/8/1996,0.0018843,0.0018843,0.0018843,0.0018843,
22/8/1996,-0.00069998,-0.00069998,-0.00069998,-0.00069998,
23/8/1996,0.00030003,0.00030003,0.00030003,0.00030003,
26/8/1996,-0.0024038,-0.0024038,-0.0024038,-0.0024038,
27/8/1996,-0.0010047,-0.0010047,-0.0010047,-0.0010047,
28/8/1996,0.00099458,0.00099458,0.00099458,0.00099458,
29/8/1996,0.00039982,0.00039982,0.00039982,0.00039982,
30/8/1996,-0.00030096,-0.00030096,-0.00030096,-0.00030096,
2/9/1996,-0.00030001,-0.00030001,-0.00030001,-0.00030001,
3/9/1996,-0.0018958,-0.0018958,-0.0018958,-0.0018958,
4/9/1996,0.0011999,0.0011999,0.0011999,0.0011999,
5/9/1996,-0.0004983,-0.0004983,-0.0004983,-0.0004983,
6/9/1996,9.97E-05,9.97E-05,9.97E-05,9.97E-05,
9/9/1996,0.00099662,0.00099662,0.00099662,0.00099662,
10/9/1996,0.00049938,0.00049938,0.00049938,0.00049938,
11/9/1996,-0.00050094,-0.00050094,-0.00050094,-0.00050094,
12/9/1996,0.00050056,0.00050056,0.00050056,0.00050056,
13/9/1996,-0.00010055,-0.00010055,-0.00010055,-0.00010055,
16/9/1996,0.0011054,0.0011054,0.0011054,0.0011054,
17/9/1996,0.0010968,0.0010968,0.0010968,0.0010968,
18/9/1996,-0.00050152,-0.00050152,-0.00050152,-0.00050152,
19/9/1996,0.00029916,0.00029916,0.00029916,0.00029916,
20/9/1996,-0.00039947,-0.00039947,-0.00039947,-0.00039947,
23/9/1996,0.00019985,0.00019985,0.00019985,0.00019985,
24/9/1996,0.00030197,0.00030197,0.00030197,0.00030197,
25/9/1996,0.00079584,0.00079584,0.00079584,0.00079584,
26/9/1996,0.00049893,0.00049893,0.00049893,0.00049893,
27/9/1996,0.0003003,0.0003003,0.0003003,0.0003003,
30/9/1996,-0.00020002,-0.00020002,-0.00020002,-0.00020002,
1/10/1996,9.99E-05,9.99E-05,9.99E-05,9.99E-05,
2/10/1996,0.00089631,0.00089631,0.00089631,0.00089631,
3/10/1996,0.00080362,0.00080362,0.00080362,0.00080362,
4/10/1996,0.00040093,0.00040093,0.00040093,0.00040093,
7/10/1996,0.00080069,0.00080069,0.00080069,0.00080069,
8/10/1996,-0.00089687,-0.00089687,-0.00089687,-0.00089687,
9/10/1996,-0.00030008,-0.00030008,-0.00030008,-0.00030008,
10/10/1996,0.00090073,0.00090073,0.00090073,0.00090073,
11/10/1996,-0.00029963,-0.00029963,-0.00029963,-0.00029963,
14/10/1996,0.00069887,0.00069887,0.00069887,0.00069887,
15/10/1996,-0.00050126,-0.00050126,-0.00050126,-0.00050126,
16/10/1996,-0.0014979,-0.0014979,-0.0014979,-0.0014979,
17/10/1996,0.00059831,0.00059831,0.00059831,0.00059831,
18/10/1996,0.00079827,0.00079827,0.00079827,0.00079827,
21/10/1996,0.00059862,0.00059862,0.00059862,0.00059862,
22/10/1996,0.00010025,0.00010025,0.00010025,0.00010025,
23/10/1996,-0.0002002,-0.0002002,-0.0002002,-0.0002002,
24/10/1996,0.0016026,0.0016026,0.0016026,0.0016026,
25/10/1996,-0.00060086,-0.00060086,-0.00060086,-0.00060086,
28/10/1996,0.00039942,0.00039942,0.00039942,0.00039942,
29/10/1996,-0.001102,-0.001102,-0.001102,-0.001102,
30/10/1996,0.0011982,0.0011982,0.0011982,0.0011982,
31/10/1996,-0.00010004,-0.00010004,-0.00010004,-0.00010004,
1/11/1996,-0.00020083,-0.00020083,-0.00020083,-0.00020083,
4/11/1996,0.00049994,0.00049994,0.00049994,0.00049994,
5/11/1996,0.00090142,0.00090142,0.00090142,0.00090142,
6/11/1996,0.00089437,0.00089437,0.00089437,0.00089437,
7/11/1996,-0.001211,-0.001211,-0.001211,-0.001211,
8/11/1996,0.00099607,0.00099607,0.00099607,0.00099607,
11/11/1996,9.99E-05,9.99E-05,9.99E-05,9.99E-05,
12/11/1996,0.00029988,0.00029988,0.00029988,0.00029988,
13/11/1996,0.00089868,0.00089868,0.00089868,0.00089868,
14/11/1996,-0.00039902,-0.00039902,-0.00039902,-0.00039902,
15/11/1996,0.0006002,0.0006002,0.0006002,0.0006002,
18/11/1996,-0.00099697,-0.00099697,-0.00099697,-0.00099697,
19/11/1996,0.00049887,0.00049887,0.00049887,0.00049887,
20/11/1996,0.00019801,0.00019801,0.00019801,0.00019801,
21/11/1996,-9.89E-05,-9.89E-05,-9.89E-05,-9.89E-05,
22/11/1996,0.00059768,0.00059768,0.00059768,0.00059768,
25/11/1996,-0.0004026,-0.0004026,-0.0004026,-0.0004026,
26/11/1996,-0.00019953,-0.00019953,-0.00019953,-0.00019953,
27/11/1996,-0.00030023,-0.00030023,-0.00030023,-0.00030023,
28/11/1996,-0.00010001,-0.00010001,-0.00010001,-0.00010001,
29/11/1996,-0.00049688,-0.00049688,-0.00049688,-0.00049688,
2/12/1996,0.0012988,0.0012988,0.0012988,0.0012988,
3/12/1996,0.00040563,0.00040563,0.00040563,0.00040563,
4/12/1996,-0.00080522,-0.00080522,-0.00080522,-0.00080522,
5/12/1996,-0.00070165,-0.00070165,-0.00070165,-0.00070165,
6/12/1996,-0.0034101,-0.0034101,-0.0034101,-0.0034101,
9/12/1996,0.0010919,0.0010919,0.0010919,0.0010919,
10/12/1996,0.00020015,0.00020015,0.00020015,0.00020015,
11/12/1996,0.0021261,0.0021261,0.0021261,0.0021261,
12/12/1996,-0.0024997,-0.0024997,-0.0024997,-0.0024997,
13/12/1996,-0.00050057,-0.00050057,-0.00050057,-0.00050057,
16/12/1996,0.00099937,0.00099937,0.00099937,0.00099937,
17/12/1996,-0.0017917,-0.0017917,-0.0017917,-0.0017917,
18/12/1996,0.00020135,0.00020135,0.00020135,0.00020135,
19/12/1996,-0.00029872,-0.00029872,-0.00029872,-0.00029872,
20/12/1996,0.0012972,0.0012972,0.0012972,0.0012972,
23/12/1996,-0.00079701,-0.00079701,-0.00079701,-0.00079701,
24/12/1996,0.00020063,0.00020063,0.00020063,0.00020063,
25/12/1996,0,0,0,0,
26/12/1996,0,0,0,0,
27/12/1996,0.00010015,0.00010015,0.00010015,0.00010015,
30/12/1996,0.00059907,0.00059907,0.00059907,0.00059907,
31/12/1996,-0.0002005,-0.0002005,-0.0002005,-0.0002005,
1/1/1997,0,0,0,0,
2/1/1997,-0.0010044,-0.0010044,-0.0010044,-0.0010044,
3/1/1997,-0.0022041,-0.0022041,-0.0022041,-0.0022041,
6/1/1997,0.00080079,0.00080079,0.00080079,0.00080079,
7/1/1997,0.00019973,0.00019973,0.00019973,0.00019973,
8/1/1997,0.00040525,0.00040525,0.00040525,0.00040525,
9/1/1997,0.00039951,0.00039951,0.00039951,0.00039951,
10/1/1997,0.0001996,0.0001996,0.0001996,0.0001996,
13/1/1997,-0.00080495,-0.00080495,-0.00080495,-0.00080495,
14/1/1997,0.00039869,0.00039869,0.00039869,0.00039869,
15/1/1997,0.0012072,0.0012072,0.0012072,0.0012072,
16/1/1997,-0.00019879,-0.00019879,-0.00019879,-0.00019879,
17/1/1997,0.00019972,0.00019972,0.00019972,0.00019972,
20/1/1997,0.0010046,0.0010046,0.0010046,0.0010046,
21/1/1997,-0.0013995,-0.0013995,-0.0013995,-0.0013995,
22/1/1997,0.0014028,0.0014028,0.0014028,0.0014028,
23/1/1997,-0.00020087,-0.00020087,-0.00020087,-0.00020087,
24/1/1997,-0.00049987,-0.00049987,-0.00049987,-0.00049987,
27/1/1997,-0.00060034,-0.00060034,-0.00060034,-0.00060034,
28/1/1997,-0.00010039,-0.00010039,-0.00010039,-0.00010039,
29/1/1997,-0.00019981,-0.00019981,-0.00019981,-0.00019981,
30/1/1997,0.0008048,0.0008048,0.0008048,0.0008048,
31/1/1997,0,0,0,0,
3/2/1997,0.00049785,0.00049785,0.00049785,0.00049785,
4/2/1997,0.00080146,0.00080146,0.00080146,0.00080146,
5/2/1997,0.00039992,0.00039992,0.00039992,0.00039992,
6/2/1997,-0.0010996,-0.0010996,-0.0010996,-0.0010996,
7/2/1997,0.00020082,0.00020082,0.00020082,0.00020082,
10/2/1997,0.0001005,0.0001005,0.0001005,0.0001005,
11/2/1997,0.0003996,0.0003996,0.0003996,0.0003996,
12/2/1997,0.00029889,0.00029889,0.00029889,0.00029889,
13/2/1997,-0.00039752,-0.00039752,-0.00039752,-0.00039752,
14/2/1997,0.00060013,0.00060013,0.00060013,0.00060013,
17/2/1997,0.00039955,0.00039955,0.00039955,0.00039955,
18/2/1997,0.00010018,0.00010018,0.00010018,0.00010018,
19/2/1997,-0.00039836,-0.00039836,-0.00039836,-0.00039836,
20/2/1997,-0.001391,-0.001391,-0.001391,-0.001391,
21/2/1997,-0.000796,-0.000796,-0.000796,-0.000796,
24/2/1997,-0.00020005,-0.00020005,-0.00020005,-0.00020005,
25/2/1997,-0.00030097,-0.00030097,-0.00030097,-0.00030097,
26/2/1997,-0.00039993,-0.00039993,-0.00039993,-0.00039993,
27/2/1997,-0.00089994,-0.00089994,-0.00089994,-0.00089994,
28/2/1997,-0.000299,-0.000299,-0.000299,-0.000299,
3/3/1997,-0.0013836,-0.0013836,-0.0013836,-0.0013836,
4/3/1997,-0.00079991,-0.00079991,-0.00079991,-0.00079991,
5/3/1997,0.00080437,0.00080437,0.00080437,0.00080437,
6/3/1997,0.00039845,0.00039845,0.00039845,0.00039845,
7/3/1997,-0.0017025,-0.0017025,-0.0017025,-0.0017025,
10/3/1997,0.0014953,0.0014953,0.0014953,0.0014953,
11/3/1997,0.00019874,0.00019874,0.00019874,0.00019874,
12/3/1997,-0.00049918,-0.00049918,-0.00049918,-0.00049918,
13/3/1997,0.0003006,0.0003006,0.0003006,0.0003006,
14/3/1997,-0.0014913,-0.0014913,-0.0014913,-0.0014913,
17/3/1997,0.00070496,0.00070496,0.00070496,0.00070496,
18/3/1997,-0.00070371,-0.00070371,-0.00070371,-0.00070371,
19/3/1997,0.00010015,0.00010015,0.00010015,0.00010015,
20/3/1997,-0.0011026,-0.0011026,-0.0011026,-0.0011026,
