,Date,Open,High,Low,Close,Volume,Adj. Close
5841,2013-5-22,-0.00010108,-0.00010108,-0.00010108,-0.00010108,99999999999,-0.00010108
5842,2013-5-23,-0.00029848,-0.00029848,-0.00029848,-0.00029848,99999999999,-0.00029848
5843,2013-5-24,-0.00020205,-0.00020205,-0.00020205,-0.00020205,99999999999,-0.00020205
5844,2013-5-27,0.00040067,0.00040067,0.00040067,0.00040067,99999999999,0.00040067
5845,2013-5-28,-0.0006013,-0.0006013,-0.0006013,-0.0006013,99999999999,-0.0006013
5846,2013-5-29,-0.0014983,-0.0014983,-0.0014983,-0.0014983,99999999999,-0.0014983
5847,2013-5-30,0.00079736,0.00079736,0.00079736,0.00079736,99999999999,0.00079736
5848,2013-5-31,0.00040372,0.00040372,0.00040372,0.00040372,99999999999,0.00040372
5849,2013-6-3,-0.00058789,-0.00058789,-0.00058789,-0.00058789,99999999999,-0.00058789
5850,2013-6-4,-0.00020253,-0.00020253,-0.00020253,-0.00020253,99999999999,-0.00020253
5851,2013-6-5,0.00050553,0.00050553,0.00050553,0.00050553,99999999999,0.00050553
5852,2013-6-6,0.00049701,0.00049701,0.00049701,0.00049701,99999999999,0.00049701
5853,2013-6-7,0.00090906,0.00090906,0.00090906,0.00090906,99999999999,0.00090906
5854,2013-6-10,-0.00090355,-0.00090355,-0.00090355,-0.00090355,99999999999,-0.00090355
5855,2013-6-11,-0.00070299,-0.00070299,-0.00070299,-0.00070299,99999999999,-0.00070299
5856,2013-6-12,-0.00049712,-0.00049712,-0.00049712,-0.00049712,99999999999,-0.00049712
5857,2013-6-13,0.00059018,0.00059018,0.00059018,0.00059018,99999999999,0.00059018
5858,2013-6-14,0.0004028,0.0004028,0.0004028,0.0004028,99999999999,0.0004028
5859,2013-6-17,-0.00040121,-0.00040121,-0.00040121,-0.00040121,99999999999,-0.00040121
5860,2013-6-18,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5861,2013-6-19,-0.00030618,-0.00030618,-0.00030618,-0.00030618,99999999999,-0.00030618
5862,2013-6-20,-0.0023272,-0.0023272,-0.0023272,-0.0023272,99999999999,-0.0023272
5863,2013-6-21,-0.0012977,-0.0012977,-0.0012977,-0.0012977,99999999999,-0.0012977
5864,2013-6-24,-0.0029947,-0.0029947,-0.0029947,-0.0029947,99999999999,-0.0029947
5865,2013-6-25,0.0024939,0.0024939,0.0024939,0.0024939,99999999999,0.0024939
5866,2013-6-26,-0.00039935,-0.00039935,-0.00039935,-0.00039935,99999999999,-0.00039935
5867,2013-6-27,0.00030002,0.00030002,0.00030002,0.00030002,99999999999,0.00030002
5868,2013-6-28,0.00060881,0.00060881,0.00060881,0.00060881,99999999999,0.00060881
5869,2013-7-1,-0.00059368,-0.00059368,-0.00059368,-0.00059368,99999999999,-0.00059368
5870,2013-7-2,0.00090854,0.00090854,0.00090854,0.00090854,99999999999,0.00090854
5871,2013-7-3,-0.00010067,-0.00010067,-0.00010067,-0.00010067,99999999999,-0.00010067
5872,2013-7-4,-0.00049684,-0.00049684,-0.00049684,-0.00049684,99999999999,-0.00049684
5873,2013-7-5,-0.00030269,-0.00030269,-0.00030269,-0.00030269,99999999999,-0.00030269
5874,2013-7-8,-0.0008938,-0.0008938,-0.0008938,-0.0008938,99999999999,-0.0008938
5875,2013-7-9,0.00029858,0.00029858,0.00029858,0.00029858,99999999999,0.00029858
5876,2013-7-10,0.00040009,0.00040009,0.00040009,0.00040009,99999999999,0.00040009
5877,2013-7-11,0.0010975,0.0010975,0.0010975,0.0010975,99999999999,0.0010975
5878,2013-7-12,-0.00010154,-0.00010154,-0.00010154,-0.00010154,99999999999,-0.00010154
5879,2013-7-15,0.0001989,0.0001989,0.0001989,0.0001989,99999999999,0.0001989
5880,2013-7-16,-0.00029502,-0.00029502,-0.00029502,-0.00029502,99999999999,-0.00029502
5881,2013-7-17,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5882,2013-7-18,0.00090617,0.00090617,0.00090617,0.00090617,99999999999,0.00090617
5883,2013-7-19,-0.0001,-0.0001,-0.0001,-0.0001,99999999999,-0.0001
5884,2013-7-22,0.00019832,0.00019832,0.00019832,0.00019832,99999999999,0.00019832
5885,2013-7-23,-9.95e-05,-9.95e-05,-9.95e-05,-9.95e-05,99999999999,-9.95e-05
5886,2013-7-24,-0.0003044,-0.0003044,-0.0003044,-0.0003044,99999999999,-0.0003044
5887,2013-7-25,-0.00099151,-0.00099151,-0.00099151,-0.00099151,99999999999,-0.00099151
5888,2013-7-26,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5889,2013-7-29,0.00040222,0.00040222,0.00040222,0.00040222,99999999999,0.00040222
5890,2013-7-30,0.00040627,0.00040627,0.00040627,0.00040627,99999999999,0.00040627
5891,2013-7-31,-0.0002018,-0.0002018,-0.0002018,-0.0002018,99999999999,-0.0002018
5892,2013-8-1,0.00060365,0.00060365,0.00060365,0.00060365,99999999999,0.00060365
5893,2013-8-2,-0.0013038,-0.0013038,-0.0013038,-0.0013038,99999999999,-0.0013038
5894,2013-8-5,0.0019926,0.0019926,0.0019926,0.0019926,99999999999,0.0019926
5895,2013-8-6,-0.0011932,-0.0011932,-0.0011932,-0.0011932,99999999999,-0.0011932
5896,2013-8-7,0.00029946,0.00029946,0.00029946,0.00029946,99999999999,0.00029946
5897,2013-8-8,0.00019767,0.00019767,0.00019767,0.00019767,99999999999,0.00019767
5898,2013-8-9,-0.00039569,-0.00039569,-0.00039569,-0.00039569,99999999999,-0.00039569
5899,2013-8-12,0.00030186,0.00030186,0.00030186,0.00030186,99999999999,0.00030186
5900,2013-8-13,-0.00070286,-0.00070286,-0.00070286,-0.00070286,99999999999,-0.00070286
5901,2013-8-14,-0.00099962,-0.00099962,-0.00099962,-0.00099962,99999999999,-0.00099962
5902,2013-8-15,-0.00049903,-0.00049903,-0.00049903,-0.00049903,99999999999,-0.00049903
5903,2013-8-16,-0.00079657,-0.00079657,-0.00079657,-0.00079657,99999999999,-0.00079657
5904,2013-8-19,-0.0005043,-0.0005043,-0.0005043,-0.0005043,99999999999,-0.0005043
5905,2013-8-20,0.00050197,0.00050197,0.00050197,0.00050197,99999999999,0.00050197
5906,2013-8-21,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5907,2013-8-22,-0.0010958,-0.0010958,-0.0010958,-0.0010958,99999999999,-0.0010958
5908,2013-8-23,0.00029922,0.00029922,0.00029922,0.00029922,99999999999,0.00029922
5909,2013-8-26,0.00039992,0.00039992,0.00039992,0.00039992,99999999999,0.00039992
5910,2013-8-27,0.00080368,0.00080368,0.00080368,0.00080368,99999999999,0.00080368
5911,2013-8-28,0.00040189,0.00040189,0.00040189,0.00040189,99999999999,0.00040189
5912,2013-8-29,-0.00010013,-0.00010013,-0.00010013,-0.00010013,99999999999,-0.00010013
5913,2013-8-30,0.00020063,0.00020063,0.00020063,0.00020063,99999999999,0.00020063
5914,2013-9-2,-0.00059503,-0.00059503,-0.00059503,-0.00059503,99999999999,-0.00059503
5915,2013-9-3,-0.00039633,-0.00039633,-0.00039633,-0.00039633,99999999999,-0.00039633
5916,2013-9-4,-0.00029645,-0.00029645,-0.00029645,-0.00029645,99999999999,-0.00029645
5917,2013-9-5,-0.00050292,-0.00050292,-0.00050292,-0.00050292,99999999999,-0.00050292
5918,2013-9-6,-0.00069544,-0.00069544,-0.00069544,-0.00069544,99999999999,-0.00069544
5919,2013-9-9,0.0006965,0.0006965,0.0006965,0.0006965,99999999999,0.0006965
5920,2013-9-10,-0.00059476,-0.00059476,-0.00059476,-0.00059476,99999999999,-0.00059476
5921,2013-9-11,-0.00039935,-0.00039935,-0.00039935,-0.00039935,99999999999,-0.00039935
5922,2013-9-12,0.0014076,0.0014076,0.0014076,0.0014076,99999999999,0.0014076
5923,2013-9-13,-0.00050159,-0.00050159,-0.00050159,-0.00050159,99999999999,-0.00050159
5924,2013-9-16,0.00099167,0.00099167,0.00099167,0.00099167,99999999999,0.00099167
5925,2013-9-17,-0.00049809,-0.00049809,-0.00049809,-0.00049809,99999999999,-0.00049809
5926,2013-9-18,-0.00019657,-0.00019657,-0.00019657,-0.00019657,99999999999,-0.00019657
5927,2013-9-19,0.0019147,0.0019147,0.0019147,0.0019147,99999999999,0.0019147
5928,2013-9-20,-0.00060299,-0.00060299,-0.00060299,-0.00060299,99999999999,-0.00060299
5929,2013-9-23,-0.00029887,-0.00029887,-0.00029887,-0.00029887,99999999999,-0.00029887
5930,2013-9-24,0.00070273,0.00070273,0.00070273,0.00070273,99999999999,0.00070273
5931,2013-9-25,0.00030069,0.00030069,0.00030069,0.00030069,99999999999,0.00030069
5932,2013-9-26,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5933,2013-9-27,0.00020097,0.00020097,0.00020097,0.00020097,99999999999,0.00020097
5934,2013-9-30,0.00059982,0.00059982,0.00059982,0.00059982,99999999999,0.00059982
5935,2013-10-1,-0.00039663,-0.00039663,-0.00039663,-0.00039663,99999999999,-0.00039663
5936,2013-10-2,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5937,2013-10-3,1e-09,1e-09,1e-09,1e-09,99999999999,1e-09
5938,2013-10-4,-0.00089649,-0.00089649,-0.00089649,-0.00089649,99999999999,-0.00089649
5939,2013-10-7,-0.00060056,-0.00060056,-0.00060056,-0.00060056,99999999999,-0.00060056
5940,2013-10-8,0.00020009,0.00020009,0.00020009,0.00020009,99999999999,0.00020009
5941,2013-10-9,-9.98e-05,-9.98e-05,-9.98e-05,-9.98e-05,99999999999,-9.98e-05
5942,2013-10-10,-0.00079973,-0.00079973,-0.00079973,-0.00079973,99999999999,-0.00079973
